source,target,weight
HGH,CSX,29.681841173495197
HGH,HAK,42.84305705059204
HGH,HDG,37.4647201946472
HGH,AKU,45.0
HGH,BSD,26.634453781512605
HGH,CAN,55.62405387686989
HGH,CGQ,31.991071428571427
HGH,CJU,109.1
HGH,DDG,10.282352941176471
HGH,DNH,151.0
HGH,GYS,21.240579710144928
HGH,HET,42.429054054054056
HGH,JIQ,37.55118110236221
HGH,KMG,40.25657981748446
HGH,LYG,16.870307167235495
HGH,SJW,38.81839790824816
HGH,SZX,52.03723094822571
HGH,TAO,31.89523052464229
HGH,TGO,28.29904306220096
HGH,URC,50.67713004484305
HGH,WEF,46.965753424657535
HGH,WUS,95.0
HGH,XNN,39.785714285714285
HGH,YIH,21.012032085561497
HGH,YIW,26.666666666666668
HGH,HIA,12.270216962524657
HGH,HLD,44.43478260869565
HGH,HRB,28.690041710114706
HGH,JNZ,41.39613526570049
HGH,KJH,40.07111111111111
HGH,KOW,42.96662030598053
HGH,KWE,39.3983267158253
HGH,LYI,48.54861111111112
HGH,MXZ,32.19444444444444
HGH,NAO,78.59797297297297
HGH,NKG,233.83333333333331
HGH,TEN,42.736147757255935
HGH,WEH,25.17397454031117
HGH,WNZ,160.15384615384616
HGH,WUZ,31.35323383084577
HGH,WXN,23.51428571428572
HGH,YBP,72.06030150753769
HGH,YCU,26.31617647058824
LAS,DFW,19.0
GYS,CAN,33.06199460916442
GYS,SZX,24.019801980198014
WNH,KMG,16.144542772861357
LIS,AMS,64.0
LIS,NCE,0.0
BSR,DXB,0.0
LYI,HAK,36.09722222222222
LYI,CAN,39.41895604395605
LYI,CGQ,30.587188612099645
LYI,CSX,22.62121212121212
LYI,HET,21.471910112359552
LYI,HRB,24.74646074646075
LYI,KMG,31.588652482269502
LYI,WNZ,26.38240574506284
LYI,SZX,42.288288288288285
LYI,TAO,42.0
BLQ,AMS,12.5
BRU,PRG,439.0
KMI,NGO,34.0
WUZ,KWE,14.774193548387096
BRS,AMS,14.0
SAN,SFO,19.0
KJH,CAN,22.129310344827587
KJH,KWE,25.41981981981982
KJH,WNZ,20.77241379310345
KJH,KMG,37.46232876712329
DDG,HRB,10.237536656891496
DDG,SZX,207.0
DDG,TAO,11.465686274509803
MAN,DXB,44.0
MAN,AMS,481.0
MAN,DUB,16.0
DUS,AMS,0.0
DUS,LHR,0.0
DUS,SVO,15.0
BCN,AMS,565.0
BCN,CDG,219.5
BCN,DXB,28.0
BCN,NAP,22.0
TAS,NCU,6.0
GOA,CDG,0.0
YIE,HET,15.913705583756345
YIE,HLH,12.747838616714697
YIE,HRB,10.558441558441558
CAN,AMS,281.0
CAN,BAR,25.5625
CAN,CGQ,28.016198430777017
CAN,CSX,29.96453638714444
CAN,FUO,110.0
CAN,HAK,28.023245417970497
CAN,HET,33.127896200185354
CAN,HIA,51.76438356164383
CAN,JNZ,21.0
CAN,KMG,30.524278263424662
CAN,KOW,35.833333333333336
CAN,LYG,43.33655705996132
CAN,MXZ,18.404644268774703
CAN,NAO,46.6056622851365
CAN,NKG,48.3756686659102
CAN,WNZ,29.29538645895746
CAN,YBP,44.71219512195122
CAN,YIC,24.982417582417582
CAN,YIH,31.894602851323828
CAN,DNH,21.25
CAN,DXB,57.0
CAN,HDG,35.05050505050505
CAN,HJJ,37.93157894736842
CAN,HLD,31.07758620689655
CAN,HRB,30.240721380031363
