source,target,weight
CAN,JUH,25.003184713375795
CAN,JZH,23.29767441860465
CAN,KMG,30.524278263424666
CAN,KOW,35.833333333333336
CAN,KRY,146.0
CAN,LHW,32.4940350877193
CAN,LJG,26.268453768453767
CAN,LLB,29.691358024691358
CAN,LPF,31.270175438596493
CAN,LUM,22.353424657534248
CAN,LYA,23.254032258064516
CAN,LYG,43.336557059961315
CAN,MIG,34.040251572327044
CAN,MXZ,18.404644268774703
CAN,NAO,46.6056622851365
CAN,NGB,43.04905349794239
CAN,NKG,48.3756686659102
CAN,NNY,35.30651872399445
CAN,PEK,48.34883242464767
CAN,PVG,68.76595744680851
CAN,SHA,65.69536364851022
CAN,SHE,30.383467278989666
CAN,TNA,38.16472457627118
CAN,TSN,45.92579075425791
CAN,TVS,39.99601593625498
CAN,TYN,29.324376199616122
CAN,WNZ,29.29538645895746
CAN,WUH,34.31060035167044
CAN,WUX,50.24034561805678
CAN,XIY,29.271597544542598
CAN,XMN,35.81195516811955
CAN,XUZ,45.092339979013644
CAN,YBP,44.71219512195122
CAN,YIC,24.982417582417582
CAN,YIH,31.894602851323828
CAN,YNT,27.98712051517939
CGD,CAN,34.623087621696804
CGD,HAK,20.6875
CGD,KMG,20.500986193293887
CGD,NKG,4.0
CGD,NNG,35.144827586206894
CGD,SHA,31.393700787401574
CGD,SZX,36.23816155988858
CGD,XMN,20.506756756756758
CGO,BAV,29.824933687002652
CGO,CGQ,30.430254656024324
CGO,DSN,33.07293127629733
CGO,DYG,16.23913043478261
CGO,HET,26.828859060402685
CGO,HLD,18.91919191919192
CGO,HRB,32.216985763377515
CGO,JZH,46.31893687707641
CGO,KHN,14.374647887323944
CGO,KJH,36.04545454545455
CGO,KRL,22.932503276539975
CGO,KWE,27.952983725135624
CGO,LJG,18.898213318895507
CGO,LPF,30.625
CGO,LXA,40.7239010989011
CGO,LZO,34.574074074074076
CGO,MXZ,29.003636363636364
CGO,NTG,41.597122302158276
CGO,PVG,42.29934823091248
CGO,SHA,37.73629976580796
CGO,SHF,36.696969696969695
CGO,SJW,388.0
CGO,SZX,53.38802395209581
CGO,TNA,19.22986577181208
CGO,TSN,30.833613445378152
CGO,UCB,17.71311475409836
CGO,URC,33.0274029913189
CGO,UYN,19.98913043478261
CGO,WDS,7.130434782608695
CGO,WEH,16.324582338902147
CGO,XFN,20.52542372881356
CGO,XMN,30.734231378763866
CGO,YCU,3.0
CGO,YNT,24.49535192563081
CGQ,BAV,20.055555555555557
CGQ,CSX,36.835396039603964
CGQ,CZX,21.78235294117647
CGQ,DLC,14.44
CGQ,FOC,48.666666666666664
CGQ,HET,13.144094488188976
CGQ,HRB,77.66666666666667
CGQ,KHN,35.909706546275395
CGQ,LHW,16.416666666666668
CGQ,LYG,16.839237057220707
CGQ,MDG,19.0
CGQ,NBS,15.826761473820298
CGQ,NGB,32.69851951547779
CGQ,NKG,41.1552483974359
CGQ,NNG,185.0
CGQ,PVG,30.288603620243812
CGQ,SHA,170.0
CGQ,SZX,26.011424731182796
CGQ,TSN,21.965168084244635
CGQ,TVS,30.731428571428573
CGQ,TYN,14.060416666666667
CGQ,URC,10.0
CGQ,WDS,41.26190476190476
CGQ,WUH,39.8881469115192
CGQ,XMN,31.892307692307693
CGQ,XNN,11.94392523364486
CGQ,YNJ,16.361067503924648
CGQ,YTY,31.18
CGQ,ZUH,15.5
CHG,DLC,24.22849083215797
CHG,PEK,15.859722222222222
CIF,CGO,47.125
CIF,DLC,24.65841584158416
CIF,HET,15.208881298035866
CIF,HGH,30.26892950391645
CIF,LYI,17.45
CIF,PVG,8.0
CIF,TAO,42.1875
CIF,TSN,29.621920135938826
CIH,CAN,36.43234323432343
CIH,CKG,18.710718002081165
CIH,CTU,14.053475935828876
CIH,DAT,23.3476821192053
CIH,HAK,19.56115107913669
CIH,HET,23.574257425742573
CIH,KMG,21.869090909090907
CIH,KWL,26.819444444444443
CIH,NAY,32.4365671641791
CIH,NNG,20.125
CIH,PEK,14.748447204968944
CIH,TAO,14.206185567010309
CIH,TYN,16.895777178796045
CIH,XMN,30.087096774193547
CKG,AEB,23.899449035812673
CKG,AHJ,14.978260869565217
CKG,BAR,13.5
CKG,BAV,29.92628205128205
CKG,BFJ,27.9463243873979
CKG,BPX,35.78351955307262
CKG,CGO,23.739790653103345
CKG,CGQ,11.218106995884774
CKG,CTU,449.6470588235294
CKG,CZX,46.277520814061056
CKG,DCY,16.767441860465116
CKG,DIG,19.941431670281997
CKG,DLC,22.2426614481409
CKG,DNH,15.44
CKG,DSN,25.147686832740213
CKG,FOC,25.034151193633953
CKG,FUG,47.02
CKG,GYS,483.4
CKG,HAK,23.671016483516482
CKG,HCJ,27.023166023166024
CKG,HFE,30.34536944165831
CKG,HIA,35.388888888888886
CKG,HNY,8.653061224489797
CKG,HYN,38.25242718446602
CKG,JGN,14.571428571428571
CKG,JJN,38.326690391459074
CKG,JZH,41.955898982284204
CKG,KHN,20.460665934870107
CKG,KMG,26.97878241575371
CKG,KOW,16.84090909090909
CKG,KRL,29.882273342354534
CKG,KWL,28.076248904469765
CKG,LFQ,24.59016393442623
CKG,LHW,20.75619834710744
CKG,LLB,6.790697674418604
CKG,LXA,45.01271600912944
CKG,LYA,15.050279329608939
CKG,LZH,25.927140255009107
CKG,LZO,51.0
CKG,LZY,38.1115760111576
CKG,NAO,573.4
CKG,NGB,25.123661485319516
CKG,NTG,28.00606980273141
CKG,PEK,31.366075824716887
CKG,PZI,16.727272727272727
CKG,SJW,23.268535262206147
CKG,SZX,38.158791946308725
CKG,TEN,26.080357142857142
CKG,THQ,21.194123819517312
CKG,TSN,32.16647770219199
CKG,TXN,23.50130548302872
CKG,TYN,24.65073272854152
CKG,URC,31.398678059003707
CKG,UYN,24.23134328358209
CKG,WDS,16.124324324324323
CKG,WNZ,24.367211298809195
CKG,WUH,20.093088294047142
CKG,WUT,22.31615120274914
CKG,WUX,30.840112201963535
CKG,WUZ,25.727272727272727
CKG,XFN,24.133333333333333
CKG,XIC,16.539528432732315
CKG,XIY,23.85575319622012
CKG,XNN,20.91621458710066
CKG,XUZ,31.2013698630137
CKG,YBP,98.0
CKG,YCU,37.60629921259842
CKG,YIH,42.0
CKG,YIW,34.41501976284585
CKG,YNZ,32.872309899569586
CKG,ZYI,96.0
CSX,CGD,52.0
CSX,CKG,23.490214067278288
CSX,CTU,28.72980815734322
CSX,CZX,23.25212464589235
CSX,DNH,12.695652173913043
CSX,DQA,21.625
CSX,DSN,48.63013698630137
CSX,HAK,25.328924281279527
CSX,HET,36.50376411543287
CSX,HGH,29.681841173495194
CSX,HLD,11.125
CSX,HNY,82.0
CSX,HUZ,34.56410256410256
CSX,HZH,21.047832585949177
CSX,INC,21.061011904761905
CSX,JGS,19.5
CSX,JNG,21.44360902255639
CSX,KOW,150.0
CSX,KWE,24.962167689161554
CSX,KWL,28.0
CSX,LLB,25.842245989304814
CSX,LLV,16.75294117647059
CSX,LXA,60.52
CSX,MIG,31.8
CSX,MXZ,8.322368421052632
CSX,NBS,56.3
CSX,PEK,43.02793345787741
CSX,PVG,35.32728900828296
CSX,SHE,25.131479140328697
CSX,SWA,17.88717666483214
CSX,TEN,15.653419593345657
CSX,TLQ,6.129032258064516
CSX,URC,36.43825838686652
CSX,WNZ,29.748995983935743
CSX,XMN,28.26010733452594
CSX,XUZ,26.03488372093023
CSX,YIC,102.0
CSX,YIH,40.5
CSX,YNT,18.667686034658512
CSX,YTY,28.60839160839161
CSX,ZHA,32.5126582278481
CSX,ZYI,21.70935960591133
CTU,ACX,39.21834862385321
CTU,AHJ,10.509316770186336
CTU,BAV,19.104368932038835
CTU,BHY,22.585170340681362
CTU,CAN,35.71507949606646
CTU,CGO,29.988479611944822
CTU,CGQ,21.76358695652174
CTU,DAX,53.29370629370629
CTU,DLC,75.86868686868686
CTU,FOC,25.012950971322848
CTU,GXH,19.517006802721088
CTU,GYS,248.0
CTU,HAK,26.340282948622487
CTU,HDG,37.83286516853933
CTU,HJJ,66.58181818181818
CTU,HRB,25.325581395348838
CTU,HUZ,16.766990291262136
CTU,JGS,24.9985935302391
CTU,JIQ,8.62135922330097
CTU,JUH,21.384615384615383
CTU,JZH,33.38845865600799
CTU,KGT,45.6356141797197
CTU,KHG,20.626984126984127
CTU,KHN,35.1489418698098
CTU,KOW,28.387654320987654
CTU,KWL,24.63743948359333
CTU,LHW,21.73068432671082
CTU,LJG,22.640943720815926
CTU,LUM,18.511811023622048
CTU,LYA,41.08187919463087
CTU,LYG,37.05263157894737
CTU,LZH,40.551246537396125
CTU,LZO,20.0
CTU,NAO,1.0
CTU,NGB,34.2336578581363
CTU,NNG,27.00418616104408
CTU,RIZ,18.0
CTU,RKZ,15.630470016207456
CTU,SHA,42.1498139287613
CTU,SJW,24.427897375405486
CTU,SWA,23.605135322692576
CTU,SYM,11.855805243445692
CTU,SYX,27.823243243243244
CTU,TEN,29.21818181818182
CTU,TSN,32.20988744206577
CTU,TXN,39.92131147540984
CTU,TYN,24.651939655172413
CTU,URC,36.375942834458115
CTU,WUH,27.32445141065831
CTU,WUX,32.49273403176749
CTU,XFN,21.65273311897106
CTU,XIC,21.40859798605732
CTU,XUZ,23.352357320099255
CTU,YBP,77.71428571428571
CTU,YIW,24.126099706744867
CTU,YNT,27.281553398058254
CTU,YTY,45.20775623268698
CTU,YUS,37.93269230769231
CTU,ZAT,27.429667519181585
CTU,ZHA,18.405466970387245
CTU,ZQZ,44.36585365853659
CTU,ZUH,38.705547652916074
CWJ,KMG,11.045454545454545
CZX,CTU,27.63061797752809
CZX,DLC,42.83294392523364
CZX,LHW,12.0
CZX,YIH,29.484375
DAT,CAN,57.333333333333336
DAT,DLC,25.75
DAT,NAY,34.60719874804382
DAT,NKG,66.46875
DAT,PEK,23.758670520231213
DAT,PVG,45.13210227272727
DAT,SHE,12.525974025974026
DAT,TYN,20.706918238993712
DAT,XMN,33.84466019417476
DAT,YNT,20.25
DAX,HGH,79.70857142857143
DAX,JJN,58.146341463414636
DAX,KMG,29.437589670014347
DAX,LXA,52.46296296296296
DAX,PEK,30.140974967061922
DAX,SZX,34.86787564766839
DCY,CTU,43.39193548387097
DCY,KGT,40.5625
DCY,XIY,56.0919540229885
DDG,HRB,10.237536656891496
DDG,PEK,16.444113263785393
DDG,PVG,55.78728606356968
DDG,SZX,207.0
DDG,TAO,11.465686274509803
DDG,TSN,35.348837209302324
DIG,CAN,17.829787234042552
DIG,CTU,15.83166904422254
DIG,JHG,9.114583333333334
DIG,LUM,12.691176470588236
DIG,LXA,63.35121107266436
DIG,PEK,2.0
DIG,XIY,13.441176470588236
DLC,BAV,26.58173076923077
DLC,CGO,27.87323943661972
DLC,CSX,42.516862170087975
DLC,DOY,23.083582089552237
DLC,DQA,17.983783783783785
DLC,HAK,123.0
DLC,HIA,51.57142857142857
DLC,HZG,7.5
DLC,INC,26.275229357798164
DLC,JNG,24.11111111111111
DLC,JUH,16.705882352941178
DLC,KHN,29.11590296495957
DLC,KWE,43.733333333333334
DLC,NBS,28.4
DLC,NDG,18.802244039270686
DLC,NNY,32.95593220338983
DLC,NTG,37.04945054945055
DLC,PEK,31.90741047745358
DLC,PVG,40.47320774811955
DLC,SHA,131.0
DLC,SZX,33.128730048577374
DLC,TGO,6.0
DLC,THQ,97.25
DLC,TNA,32.61684643040575
DLC,TXN,20.916666666666668
DLC,TYN,22.431235431235432
DLC,UCB,23.22
DLC,UYN,32.33653846153846
DLC,WEF,45.083224967490246
DLC,WUH,33.95995550611791
DLC,XIL,10.894736842105264
DLC,XMN,29.87332053742802
DLC,XUZ,29.359452736318406
DLC,YCU,7.315068493150685
DLC,YNJ,18.89165446559297
DLC,YNT,20.74102228047182
DLU,CAN,25.823529411764707
DLU,CKG,15.591235632183908
DLU,CSX,19.700617283950617
DLU,CTU,23.04667381974249
DLU,HGH,31.59259259259259
DLU,JHG,11.993811881188119
DLU,KMG,21.496388443017658
DLU,KWE,15.583333333333334
DLU,MIG,25.77777777777778
DLU,NKG,22.249110320284696
DLU,PEK,25.722103766879886
DLU,TSN,30.29096989966555
DLU,WUH,17.57718120805369
DNH,CAN,21.25
DNH,CTU,141.0
DNH,JGN,10.345080763582967
DNH,KHG,35.0
DNH,LHW,14.358962693357597
DNH,PEK,21.444444444444443
DNH,TSN,15.25
DNH,XNN,13.303571428571429
DOY,CGO,9.27536231884058
DOY,HFE,50.0
DOY,HGH,24.27508090614887
DOY,PVG,17.474285714285713
DOY,TSN,33.489583333333336
DQA,CAN,0.0
DQA,HRB,85.57142857142857
DQA,PEK,23.008329250367467
DQA,SHE,13.857142857142858
DQA,TAO,25.600545950864422
DSN,CGQ,7.814866760168303
DSN,CTU,19.744498777506113
DSN,HFE,32.712765957446805
DSN,HRB,18.404809619238478
DSN,KMG,21.442885771543086
DSN,LHW,24.060606060606062
DSN,NGB,62.36363636363637
DSN,PEK,27.483796296296298
DSN,PVG,49.98129496402878
DSN,RLK,0.0
DSN,SHA,11.0
DSN,SHE,16.01002865329513
DSN,TYN,3.9397590361445785
DSN,WUX,30.0
DYG,CAN,22.90199203187251
DYG,CKG,23.08764940239044
DYG,CSX,22.728840125391848
DYG,CTU,24.823529411764707
DYG,KMG,31.96556473829201
DYG,KWL,15.981707317073171
DYG,NKG,60.35514018691589
DYG,NNG,27.466666666666665
DYG,PEK,54.48343079922027
DYG,PVG,39.894442050840155
DYG,SHA,27.732558139534884
DYG,SHE,133.0
DYG,SZX,23.965217391304346
DYG,TAO,19.245
DYG,TSN,25.97787610619469
DYG,WUX,115.48076923076923
DYG,WXN,6.0
DYG,XIY,14.997427101200685
DYG,YNT,80.45833333333333
ENH,HFE,0.0
ENH,HGH,24.69682151589242
ENH,SHA,43.567567567567565
ENH,SZX,23.12962962962963
ENH,TYN,19.62962962962963
ENH,WUH,20.09946902654867
ENY,CAN,13.228571428571428
ENY,CKG,12.151741293532337
ENY,NAY,44.57559681697613
ERL,PEK,27.579178885630498
FOC,ACX,47.371428571428574
FOC,CGD,19.9
FOC,CGO,32.120694483338
FOC,CSX,28.88354847569349
FOC,DLC,37.757201646090536
FOC,HIA,32.333333333333336
FOC,HNY,14.44
FOC,HRB,33.909677419354836
FOC,HSN,15.581183611532625
FOC,HZH,17.65
FOC,JDZ,23.565068493150687
FOC,JJN,67.0
FOC,KJH,13.074626865671641
FOC,LYI,16.638297872340427
FOC,NGB,110.0
FOC,NKG,40.449200083108245
FOC,NNG,36.95456266565695
FOC,NTG,26.415300546448087
FOC,PEK,33.891596638655464
FOC,PVG,35.46169929671165
FOC,SJW,38.31722054380665
FOC,SZX,20.75459221160911
FOC,TAO,27.574439461883408
FOC,TNA,27.138471805138472
FOC,TSN,32.957703927492446
FOC,TXN,22.577720207253886
FOC,WNZ,40.0
FOC,WUH,24.295696068012752
FOC,WUX,48.61518987341772
FOC,WUZ,22.421212121212122
FOC,XMN,164.74074074074073
FOC,XUZ,37.66382978723404
FOC,YIH,18.22826086956522
FOC,YIW,22.723214285714285
FOC,YNZ,40.83802816901409
FOC,ZUH,44.69842829076621
FUG,CAN,22.27443105756359
FUG,HAK,11.0
FUG,HGH,45.72
FUG,NAY,42.292682926829265
FUG,TSN,31.18732782369146
FUO,DSN,46.687150837988824
FUO,KMG,35.53811659192825
FUO,PVG,52.32007233273056
FYJ,HRB,13.16845329249617
FYJ,JMU,3.8931297709923665
FYJ,PVG,62.0
GMQ,XNN,17.15
GOQ,PEK,0.0
GOQ,XNN,7.22875
GXH,LXA,26.37470167064439
GXH,XIY,17.864285714285714
GYS,CAN,33.06199460916442
GYS,PVG,38.74633431085044
GYS,SZX,24.019801980198018
GYU,CKG,19.380255941499087
HAK,ACX,24.486842105263158
HAK,AQG,27.408275862068965
HAK,BHY,24.5
HAK,CGO,29.456989247311828
HAK,CGQ,18.74496644295302
HAK,DAT,18.35672514619883
HAK,DLU,12.090909090909092
HAK,DOY,24.36842105263158
HAK,FOC,27.738227146814406
HAK,HET,18.114081996434937
HAK,HGH,42.84305705059204
HAK,HUZ,14.462450592885375
HAK,HYN,44.40277777777778
HAK,INC,17.444444444444443
HAK,JIQ,14.833333333333334
HAK,JJN,36.24681933842239
HAK,JNG,35.78651685393258
HAK,KOW,13.78808864265928
HAK,KWL,16.44186902133922
HAK,LFQ,24.13684210526316
HAK,LLB,16.385185185185186
HAK,LYG,50.52881355932203
HAK,LYI,36.09722222222222
HAK,LZH,20.34543918918919
HAK,NAO,19.383561643835616
HAK,NGB,40.3270514330585
HAK,NNG,24.318292953989776
HAK,NNY,26.810526315789474
HAK,NTG,26.926724137931036
HAK,RIZ,20.25
HAK,SHA,35.90983606557377
HAK,SWA,23.6425
HAK,TSN,39.090982940698616
HAK,TYN,24.821100917431192
HAK,URC,163.66666666666666
HAK,WEF,46.3
HAK,WNZ,37.94724409448819
HAK,WUH,29.775914634146343
HAK,WUX,43.77653631284916
HAK,XMN,41.14767825425019
HAK,XYI,4.214285714285714
HAK,YNT,36.0
HAK,YNZ,30.42391304347826
HAK,ZHA,18.886486486486486
HAK,ZQZ,96.33333333333333
HAK,ZYI,184.0
HCJ,HAK,21.184615384615384
HDG,CAN,35.05050505050505
HDG,HGH,37.4647201946472
HDG,PVG,48.18009478672986
HDG,SZX,43.56032171581769
HDG,XMN,26.589403973509935
HEK,OHE,9.857142857142858
HET,CKG,35.27322404371585
HET,CTU,24.553944315545245
HET,DAT,11.251724137931035
HET,DLC,27.016348773841962
HET,DSN,23.193359375
HET,ERL,11.116629044394282
HET,HLD,19.65324963072378
HET,HLH,14.66289691170074
HET,JJN,90.4
HET,JNG,47.15384615384615
HET,KRY,34.0
HET,KWE,15.301587301587302
HET,LFQ,20.809187279151942
HET,LLV,19.103448275862068
HET,NKG,51.47352941176471
HET,NNG,119.0
HET,NZL,13.0
HET,PEK,32.508106406422165
HET,SHA,30.324131366016182
HET,SHE,20.14827828531272
HET,TAO,43.64241676942047
HET,TNA,18.754537597234226
HET,TSN,26.68390243902439
HET,TYN,20.812244897959182
HET,URC,30.066585956416464
HET,UYN,21.327102803738317
HET,XIL,13.850221565731166
HET,XIY,13.827462257368799
HET,XMN,17.426470588235293
HET,YIE,15.913705583756345
HET,YTY,16.9
HFE,AQG,33.0
HFE,BHY,46.61437908496732
HFE,CGO,19.895104895104897
HFE,CGQ,27.67241379310345
HFE,CSX,19.448275862068964
HFE,CTU,31.994378698224853
HFE,CZX,15.666666666666666
HFE,DLC,29.800590841949777
HFE,DNH,168.0
HFE,FOC,262.5
HFE,FUO,21.79245283018868
HFE,HAK,27.144032921810698
HFE,HET,41.94858611825193
HFE,HGH,11.0
HFE,HSN,20.94701986754967
HFE,INC,24.120967741935484
HFE,JJN,36.36895674300254
HFE,KHN,19.07744874715262
HFE,KMG,32.74263879523488
HFE,LYG,157.0
HFE,NKG,55.666666666666664
HFE,NNG,26.149236856981346
HFE,NNY,24.0
HFE,NTG,29.0
HFE,PVG,37.05732946298984
HFE,SHA,83.3157894736842
HFE,SHE,21.19316843345112
HFE,SZX,39.208367380290895
HFE,TYN,20.00979020979021
HFE,URC,112.2
HFE,WNZ,33.11570247933884
HFE,WUH,31.0
HFE,XFN,41.39837398373984
HFE,XMN,31.983933899472113
HFE,XNN,12.95
HGH,AKU,45.0
HGH,AVA,25.565768621236135
HGH,BAV,18.92
HGH,BFJ,32.92926490984743
HGH,BHY,27.761363636363637
HGH,BSD,26.634453781512605
HGH,CAN,55.624053876869894
HGH,CGO,32.6408719346049
HGH,CGQ,31.991071428571427
HGH,CKG,32.779035270849356
HGH,CTU,37.32710510141364
HGH,CZX,13.0
HGH,DDG,10.282352941176471
HGH,DLC,33.247678018575854
HGH,DNH,151.0
HGH,DYG,38.346020761245676
HGH,FOC,20.678466076696164
HGH,GYS,21.240579710144928
HGH,HET,42.429054054054056
HGH,HSN,41.0
HGH,HUZ,22.43776223776224
HGH,HYN,59.0
HGH,JHG,57.73906705539358
HGH,JIQ,37.55118110236221
HGH,JJN,38.23882167280379
HGH,JUH,35.81308411214953
HGH,KMG,40.25657981748446
HGH,LXA,0.0
HGH,LYG,16.870307167235495
HGH,LZO,35.91258741258741
HGH,NNY,46.19602272727273
HGH,NTG,50.5
HGH,PEK,40.49722270946618
HGH,PVG,239.82558139534885
HGH,SJW,38.81839790824816
HGH,SWA,35.62530612244898
HGH,SYX,53.478343949044586
HGH,SZX,52.03723094822571
HGH,TAO,31.89523052464229
HGH,TGO,28.29904306220096
HGH,TYN,29.836484116156694
HGH,URC,50.67713004484305
HGH,WEF,46.965753424657535
HGH,WUH,23.577571669477233
HGH,WUS,95.0
HGH,WUX,53.0
HGH,XNN,39.785714285714285
HGH,YIH,21.012032085561497
HGH,YIW,26.666666666666668
HGH,YNT,36.18514219384794
HGH,YNZ,32.628571428571426
HGH,ZUH,50.392358258011505
HGH,ZYI,26.902912621359224
HIA,CGQ,22.962962962962962
HIA,HAK,43.263888888888886
HIA,HGH,12.270216962524655
HIA,HRB,27.48559670781893
HIA,KMG,28.392
HIA,SHA,30.688524590163933
HIA,SJW,39.20634920634921
HIA,XMN,51.41958041958042
HJJ,CAN,37.93157894736842
HJJ,HAK,24.214285714285715
HJJ,PEK,50.31979695431472
HJJ,XIY,26.460176991150444
HLD,CAN,31.07758620689655
HLD,CGQ,15.340248962655602
HLD,CIF,20.153679653679653
HLD,DLC,63.21296296296296
HLD,DQA,6.015706806282722
HLD,HAK,74.0
HLD,HGH,44.43478260869565
HLD,HLH,26.9
HLD,HRB,18.6403785488959
HLD,KWE,26.71153846153846
HLD,NAY,22.514893617021276
HLD,NKG,26.346153846153847
HLD,PEK,32.57468962755306
HLD,PVG,29.914027149321267
HLD,SHA,121.0
HLD,SHE,28.89387755102041
HLD,SZX,177.5
HLD,TAO,140.0
HLD,TGO,12.570850202429149
HLD,TSN,20.10977859778598
HLD,TYN,5.23404255319149
HLD,WNZ,31.933333333333334
HLD,WUH,22.98913043478261
HLD,XIY,38.75
HLH,DSN,0.0
HLH,HRB,15.353896103896103
HLH,NAY,36.45754716981132
HLH,SHA,136.0
HLH,SHE,12.880952380952381
HLH,TSN,31.811074918566774
HLH,YIE,12.747838616714697
HMI,CGO,81.52777777777777
HMI,KHG,93.30555555555556
HMI,PVG,85.46103896103897
HMI,TLQ,15.238095238095237
HMI,XIY,12.572815533980583
HNY,DYG,13.431884057971015
HNY,SYX,10.695863746958638
HNY,XIY,11.310679611650485
HPG,WUH,21.83768115942029
HRB,BAV,19.736842105263158
HRB,BHY,19.33695652173913
HRB,CAN,30.240721380031363
HRB,CIF,30.464751958224543
HRB,CKG,11.930203045685278
HRB,CSX,25.745011086474502
HRB,CZX,38.54081632653061
HRB,DAT,51.03225806451613
HRB,DLC,36.976366322008865
HRB,HAK,32.976190476190474
HRB,HDG,36.03475935828877
HRB,HEK,13.49034175334324
HRB,HET,27.994169096209912
HRB,HFE,22.965024630541873
HRB,HGH,28.690041710114702
HRB,HYN,28.27777777777778
HRB,JNZ,66.16666666666667
HRB,KHN,29.34856175972927
HRB,KWL,4.552631578947368
HRB,LDS,6.720430107526882
HRB,LYA,42.553763440860216
HRB,LYG,28.286585365853657
HRB,NAY,43.09803921568628
HRB,NDG,41.0
HRB,NGB,42.978339350180505
HRB,NKG,41.58851590106007
HRB,NTG,13.039473684210526
HRB,OHE,14.807317073170731
HRB,PEK,28.418074944893462
HRB,PVG,30.024250559284116
HRB,SHA,102.0
HRB,TNA,26.493229067327867
HRB,TSN,22.281415594246784
HRB,TVS,11.152354570637119
HRB,TYN,22.553323768531804
HRB,UYN,9.944230769230769
HRB,WNZ,29.72550432276657
HRB,XFN,30.614525139664803
HRB,XIL,21.358974358974358
HRB,XIY,25.91755442334414
HRB,XMN,11.25
HRB,YKH,45.76851851851852
HRB,YTY,22.875
HRB,ZHA,15.0
HRB,ZUH,364.5
HSN,CAN,17.0
HSN,FUO,12.161290322580646
HSN,JJN,28.459237097980555
HSN,LYG,18.377289377289376
HSN,NAY,28.548895899053626
HSN,PVG,33.62903225806452
HSN,SWA,42.88226744186046
HSN,SZX,47.627737226277375
HSN,ZHA,6.0
HTN,AKU,22.794594594594596
HTN,KHG,23.733333333333334
HTN,TLQ,13.0
HTN,URC,29.78383484010255
HTT,DNH,3.8688524590163933
HUZ,CKG,22.750445632798574
HUZ,KMG,13.677049180327868
HUZ,PVG,27.170596393897366
HUZ,TNA,31.65714285714286
